"Data","Último","Abertura","Alta","Baixa","Var. %"
"24.08.2020","12,33","12,59","12,59","12,33","-0,08%"
"21.08.2020","12,34","12,59","12,59","12,34","-0,48%"
"20.08.2020","12,40","12,59","12,59","12,40","0,00%"
"19.08.2020","12,40","12,59","12,59","12,40","0,49%"
"18.08.2020","12,34","12,60","12,60","12,34","0,00%"
"17.08.2020","12,34","12,59","12,59","12,34","0,00%"
"14.08.2020","12,34","12,59","12,59","12,34","0,00%"
"13.08.2020","12,34","12,59","12,59","12,34","0,00%"
"12.08.2020","12,34","12,59","12,59","12,34","0,08%"
"11.08.2020","12,33","12,58","12,58","12,33","0,98%"
"10.08.2020","12,21","12,58","12,58","12,21","0,00%"
"07.08.2020","12,21","12,59","12,59","12,21","0,00%"
"06.08.2020","12,21","12,58","12,58","12,21","0,00%"
"05.08.2020","12,21","12,58","12,58","12,21","0,00%"
"04.08.2020","12,21","12,58","12,58","12,21","-1,05%"
"03.08.2020","12,34","12,34","12,58","12,34","0,00%"
"31.07.2020","12,34","12,34","12,34","12,34","0,00%"
"30.07.2020","12,34","12,59","12,59","12,34","0,00%"
"29.07.2020","12,34","12,59","12,59","12,34","0,00%"
"28.07.2020","12,34","12,59","12,59","12,34","0,00%"
"27.07.2020","12,34","12,59","12,59","12,34","0,00%"
"24.07.2020","12,34","12,59","12,59","12,34","0,00%"
"23.07.2020","12,34","15,07","15,07","12,34","-13,89%"
"22.07.2020","14,33","15,08","15,08","14,33","0,00%"
"21.07.2020","14,33","15,08","15,08","14,33","0,00%"
"20.07.2020","14,33","15,08","15,08","14,33","0,00%"
"17.07.2020","14,33","15,08","15,08","14,33","0,00%"
"16.07.2020","14,33","15,08","15,08","14,33","-3,37%"
"15.07.2020","14,83","15,08","15,08","14,83","0,00%"
"14.07.2020","14,83","15,08","15,08","14,83","0,00%"
"13.07.2020","14,83","15,08","15,08","14,83","1,71%"
"10.07.2020","14,58","17,57","17,57","14,58","0,00%"
"09.07.2020","14,58","17,57","17,57","14,58","0,00%"
"08.07.2020","14,58","15,08","15,08","14,58","0,00%"
"07.07.2020","14,58","15,08","15,08","14,58","0,00%"
"06.07.2020","14,58","17,57","17,57","14,58","0,00%"
"03.07.2020","14,58","17,56","17,56","14,58","-10,66%"
"02.07.2020","16,32","17,56","17,56","16,32","0,00%"
"01.07.2020","16,32","17,56","17,56","16,32","-4,39%"
"30.06.2020","17,07","17,56","17,56","17,07","0,00%"
"29.06.2020","17,07","17,08","17,08","17,07","-0,03%"
"26.06.2020","17,08","17,08","17,08","17,08","0,03%"
"25.06.2020","17,07","17,56","17,56","17,07","0,00%"
"24.06.2020","17,07","17,56","17,56","17,07","-1,44%"
"23.06.2020","17,32","17,57","17,57","17,32","0,00%"
"22.06.2020","17,32","17,56","17,56","17,32","0,00%"
"19.06.2020","17,32","17,56","17,56","17,32","0,00%"
"18.06.2020","17,32","17,57","17,57","17,32","0,00%"
"17.06.2020","17,32","17,32","17,32","17,32","0,00%"
"16.06.2020","17,32","17,57","17,57","17,32","-2,75%"
"15.06.2020","17,81","17,57","17,81","17,57","2,83%"
"12.06.2020","17,32","17,56","17,56","17,32","2,97%"
"11.06.2020","16,82","17,57","17,57","16,82","0,00%"
"10.06.2020","16,82","17,57","17,57","16,82","-0,06%"
"09.06.2020","16,83","17,57","17,57","16,83","-2,83%"
"08.06.2020","17,32","17,57","17,57","17,32","-5,41%"
"05.06.2020","18,31","19,05","20,04","18,31","0,00%"
"04.06.2020","18,31","20,05","20,05","20,05","-3,86%"
"03.06.2020","19,05","20,04","20,04","19,05","-2,56%"
"02.06.2020","19,55","20,05","20,05","19,55","0,00%"
"01.06.2020","19,55","22,52","22,52","19,55","-5,96%"
"29.05.2020","20,79","22,52","22,52","20,79","-4,55%"
"28.05.2020","21,78","22,52","22,52","21,78","0,00%"
"27.05.2020","21,78","22,52","22,52","21,78","0,00%"
"26.05.2020","21,78","22,52","22,52","21,78","0,00%"
"25.05.2020","21,78","22,52","22,52","21,78","0,00%"
"22.05.2020","21,78","22,52","22,52","21,78","0,00%"
"21.05.2020","21,78","22,52","22,52","21,78","0,00%"
"20.05.2020","21,78","22,52","22,52","21,78","-2,20%"
"19.05.2020","22,27","22,52","22,52","22,27","-3,26%"
"18.05.2020","23,02","22,52","23,02","22,52","0,00%"
"15.05.2020","23,02","22,52","23,02","22,52","0,00%"
"14.05.2020","23,02","22,53","23,02","22,53","0,00%"
"13.05.2020","23,02","22,52","23,02","22,52","0,00%"
"12.05.2020","23,02","22,52","23,02","22,52","0,00%"
"11.05.2020","23,02","22,52","23,02","22,52","-1,03%"
"08.05.2020","23,26","22,52","23,26","22,52","-0,04%"
"07.05.2020","23,27","22,52","23,27","22,52","1,09%"
"06.05.2020","23,02","22,52","23,02","22,52","0,00%"
"05.05.2020","23,02","25,00","25,00","23,02","-1,03%"
"04.05.2020","23,26","25,00","25,00","23,26","0,00%"
"01.05.2020","23,26","22,53","23,26","22,53","0,00%"
"30.04.2020","23,26","22,53","23,26","22,53","-0,04%"
"29.04.2020","23,27","25,00","25,00","23,27","0,00%"
"28.04.2020","23,27","25,00","25,00","23,27","-5,02%"
"27.04.2020","24,50","25,00","25,00","24,50","-1,96%"
"24.04.2020","24,99","25,00","25,00","24,99","0,00%"
"23.04.2020","24,99","25,00","25,00","24,99","0,00%"
"22.04.2020","24,99","25,00","25,00","24,99","0,00%"
"21.04.2020","24,99","25,00","25,00","24,50","2,00%"
"20.04.2020","24,50","25,00","25,00","24,50","0,00%"
"17.04.2020","24,50","22,53","24,50","22,53","5,29%"
"16.04.2020","23,27","22,53","23,27","22,53","0,00%"
"15.04.2020","23,27","22,53","23,27","22,53","2,20%"
"14.04.2020","22,77","22,53","22,77","22,53","-2,15%"
"13.04.2020","23,27","22,53","23,27","22,53","0,00%"
"10.04.2020","23,27","20,06","23,27","20,06","0,00%"
"09.04.2020","23,27","22,53","23,27","22,53","-2,06%"
"08.04.2020","23,76","22,53","23,76","22,53","2,11%"
"07.04.2020","23,27","22,53","23,27","22,53","0,00%"
"06.04.2020","23,27","22,53","23,27","22,53","2,15%"
"03.04.2020","22,78","22,78","22,78","22,78","0,00%"
"02.04.2020","22,78","20,06","22,78","20,06","0,00%"
"01.04.2020","22,78","22,53","22,78","22,53","2,24%"
"31.03.2020","22,28","20,06","22,28","20,06","0,00%"
"30.03.2020","22,28","20,06","22,28","20,06","5,84%"
"27.03.2020","21,05","20,06","21,05","20,06","0,00%"
"26.03.2020","21,05","20,06","21,05","20,06","-2,27%"
"25.03.2020","21,54","20,06","21,54","20,06","0,00%"
"24.03.2020","21,54","21,54","21,54","21,54","-10,29%"
"23.03.2020","24,01","27,45","27,45","24,01","4,30%"
"20.03.2020","23,02","27,45","27,45","23,02","-4,12%"
"19.03.2020","24,01","25,00","25,00","24,01","-2,00%"
"18.03.2020","24,50","22,53","24,50","22,53","10,01%"
"17.03.2020","22,27","20,05","22,27","20,05","8,37%"
"16.03.2020","20,55","20,55","20,55","20,55","27,56%"
"13.03.2020","16,11","16,11","16,11","16,11","0,12%"
"12.03.2020","16,09","16,09","16,09","16,09","13,95%"
"11.03.2020","14,12","14,12","14,12","14,12","0,14%"
"10.03.2020","14,10","14,10","14,10","14,10","26,80%"
"06.03.2020","11,12","10,15","11,12","10,15","4,61%"
"05.03.2020","10,63","10,11","10,63","10,11","0,28%"
"04.03.2020","10,60","10,13","10,60","10,13","-0,56%"
"03.03.2020","10,66","10,11","10,66","10,11","0,57%"
"02.03.2020","10,60","9,14","10,60","9,14","4,54%"
"28.02.2020","10,14","9,11","10,14","9,11","11,43%"
"27.02.2020","9,10","9,11","9,11","9,10","0,11%"
"26.02.2020","9,09","9,09","9,09","9,09","2,71%"
"25.02.2020","8,85","9,07","9,07","8,85","-0,11%"
"24.02.2020","8,86","9,11","9,11","8,86","0,11%"
"21.02.2020","8,85","9,10","9,10","8,85","0,00%"
"20.02.2020","8,85","9,09","9,09","8,85","-0,56%"
"19.02.2020","8,90","9,09","9,09","8,90","-0,11%"
"18.02.2020","8,91","9,10","9,10","8,91","0,00%"
"17.02.2020","8,91","9,09","9,09","8,91","0,00%"
"14.02.2020","8,91","9,10","9,10","8,91","0,00%"
"13.02.2020","8,91","9,10","9,10","8,91","0,22%"
"12.02.2020","8,89","9,08","9,08","8,89","0,68%"
"11.02.2020","8,83","9,08","9,08","8,83","-0,11%"
"10.02.2020","8,84","9,09","9,09","8,84","-0,11%"
"07.02.2020","8,85","8,85","8,85","8,85","0,00%"
"06.02.2020","8,85","9,10","9,10","8,85","0,11%"
"05.02.2020","8,84","9,10","9,10","8,84","-1,23%"
"04.02.2020","8,95","9,08","9,08","8,95","-0,11%"
"03.02.2020","8,96","9,09","9,09","8,96","-0,33%"
"31.01.2020","8,99","9,11","9,11","8,99","0,22%"
"30.01.2020","8,97","9,11","9,11","8,97","-0,11%"
"29.01.2020","8,98","9,10","9,10","8,98","0,11%"
"28.01.2020","8,97","9,10","9,10","8,97","-1,64%"
"27.01.2020","9,12","9,12","9,12","9,12","0,11%"
"24.01.2020","9,11","9,10","9,11","9,10","0,00%"
"23.01.2020","9,11","9,11","9,11","9,11","0,11%"
"22.01.2020","9,10","9,10","9,10","9,10","-0,11%"
"21.01.2020","9,11","9,12","9,12","9,11","0,11%"
"20.01.2020","9,10","9,11","9,11","9,10","0,00%"
"17.01.2020","9,10","9,11","9,11","9,10","0,00%"
"16.01.2020","9,10","9,10","9,10","9,10","-0,11%"
"15.01.2020","9,11","9,10","9,11","9,10","0,00%"
"14.01.2020","9,11","9,10","9,11","9,10","0,11%"
"13.01.2020","9,10","9,11","9,11","9,10","-0,11%"
"10.01.2020","9,11","9,11","9,11","9,11","-0,11%"
"09.01.2020","9,12","10,10","10,10","9,12","-5,10%"
"08.01.2020","9,61","10,13","10,13","9,61","0,00%"
"07.01.2020","9,61","10,11","10,11","9,61","1,26%"
"06.01.2020","9,49","10,11","10,11","9,49","-0,11%"
"03.01.2020","9,50","10,12","10,12","9,50","0,11%"
"02.01.2020","9,49","10,11","10,11","9,49","0,00%"
"01.01.2020","9,49","10,11","10,11","9,49","0,11%"
